Año,Mes,Departamento,Ciudad,País de Residencia,Extranjeros no Residentes
2024,4,Risaralda,Pereira,Australia,14
2024,4,Arauca,Puerto Rondón,Panamá,1
2024,4,Bogota D.C.,"Bogotá, D.C.",Mauricio,2
2024,4,Magdalena,Santa Marta,Martinica,1
2024,4,Cundinamarca,Tocancipá,Cuba,1
2024,4,Santander,Bucaramanga,Guatemala,9
2024,4,San Andres y Providencia,San Andrés,Países Bajos,6
2024,4,Bogota D.C.,"Bogotá, D.C.",Namibia,1
2024,4,Bolívar,Cartagena,Nueva Zelanda,30
2024,4,Risaralda,Apía,Estados Unidos,5
2024,4,Meta,Restrepo,República Dominicana,2
2024,4,Valle del Cauca,Cali,Ecuador,2974
2024,4,Valle del Cauca,San Pedro,Francia,1
2024,4,Atlántico,Galapa,Venezuela,1
2024,4,Cundinamarca,Subachoque,Alemania,1
2024,4,Tolima,Cajamarca,Venezuela,2
2024,4,Valle del Cauca,Tuluá,Bolivia,1
2024,4,Valle del Cauca,Bugalagrande,Perú,1
2024,4,La Guajira,Dibulla,Países Bajos,1
2024,4,Santander,Barrancabermeja,Países Bajos,1
2024,4,Cundinamarca,Chía,Costa Rica,7
2024,4,Santander,Bucaramanga,China,7
2024,4,San Andres y Providencia,San Andrés,Irlanda,1
2024,4,Caldas,Salamina,Perú,1
2024,4,Antioquia,Bello,Honduras,1
2024,4,Antioquia,Itagui,Irlanda,1
2024,4,Santander,Floridablanca,República Dominicana,4
2024,4,Antioquia,Medellín,Islas Ultramarinas Menores de Estados Unidos,1
2024,4,Antioquia,Turbo,India,1
2024,4,Antioquia,Anza,México,1
2024,4,Boyacá,Sativanorte,Venezuela,1
2024,4,Córdoba,Montelíbano,Nicaragua,1
2024,4,Santander,Floridablanca,Perú,5
2024,4,Cundinamarca,Gachancipá,Perú,1
2024,4,Antioquia,Abriaquí,India,1
2024,4,Quindío,La Tebaida,Ecuador,4
2024,4,Córdoba,Montería,Portugal,1
2024,4,Tolima,Ibagué,Rumania,1
2024,4,Antioquia,Apartadó,Estados Unidos,4
2024,4,Valle del Cauca,Cali,Bulgaria,5
2024,4,Chocó,Bojaya,Argentina,1
2024,4,Atlántico,Baranoa,Estados Unidos,36
2024,4,San Andres y Providencia,Providencia,Alemania,9
2024,4,Cundinamarca,Guasca,México,1
2024,4,Quindío,Salento,Nueva Zelanda,1
2024,4,Antioquia,Medellín,Venezuela,2105
2024,4,Boyacá,Sogamoso,Suiza,1
2024,4,Bolívar,Cartagena,Tailandia,2
2024,4,Huila,Colombia,Ecuador,2
2024,4,Caldas,La Dorada,Italia,1
2024,4,Antioquia,Rionegro,Austria,2
2024,4,Antioquia,Caldas,Estados Unidos,14
2024,4,Antioquia,Envigado,Suiza,14
2024,4,Boyacá,Tipacoque,Estados Unidos,1
2024,4,Sin Especificar,Sin Especificar,Italia,1
2024,4,Antioquia,Guatape,Perú,2
2024,4,Valle del Cauca,Cali,Luxemburgo,1
2024,4,Bolívar,Cartagena,Afganistán,4
2024,4,Antioquia,Guadalupe,Ecuador,1
2024,4,Cundinamarca,Zipacón,Estados Unidos,1
2024,4,Cundinamarca,Cota,Costa Rica,1
2024,4,Caquetá,Cartagena del Chairá,Bolivia,1
2024,4,Atlántico,Sabanagrande,Panamá,2
2024,4,Quindío,Quimbaya,Costa Rica,2
2024,4,Atlántico,Malambo,Estados Unidos,7
2024,4,Caldas,Villamaría,Alemania,1
2024,4,Bolívar,Cartagena,Aruba,10
2024,4,Atlántico,Barranquilla,Aruba,38
2024,4,Atlántico,Barranquilla,Georgia,1
2024,4,Córdoba,Montería,Brasil,10
2024,4,Risaralda,Marsella,Estados Unidos,6
2024,4,Amazonas,El Encanto,República Dominicana,4
2024,4,Meta,Restrepo,Chile,1
2024,4,Boyacá,Moniquirá,Países Bajos,1
2024,4,Cundinamarca,Paratebueno,México,1
2024,4,Bogota D.C.,"Bogotá, D.C.",Alemania,2384
2024,4,Valle del Cauca,Cali,México,631
2024,4,Santander,Floridablanca,Chile,1
2024,4,Antioquia,Medellín,Argelia,2
2024,4,Quindío,Salento,Canadá,12
2024,4,Antioquia,Rionegro,Portugal,4
2024,4,Caldas,Palestina,Países Bajos,1
2024,4,Norte de Santander,Ocaña,Chile,1
2024,4,Antioquia,Yarumal,Ecuador,2
2024,4,Valle del Cauca,Cali,Nicaragua,10
2024,4,Risaralda,Dosquebradas,República Dominicana,3
2024,4,Norte de Santander,Pamplona,Bolivia,2
2024,4,Antioquia,Medellín,Ecuador,4031
2024,4,Cundinamarca,Arbeláez,Perú,1
2024,4,Magdalena,Santa Marta,Perú,159
2024,4,Chocó,Bahía Solano,Uruguay,2
2024,4,Nariño,La Unión,Guatemala,1
2024,4,Santander,Sabana de Torres,Venezuela,1
2024,4,Valle del Cauca,Jamundí,Uruguay,1
2024,4,Cundinamarca,Cajicá,Reino Unido,1
2024,4,Tolima,Melgar,Chile,2
2024,4,Caldas,Manizales,Panamá,21
2024,4,Cundinamarca,Sasaima,Estados Unidos,5
2024,4,Cesar,Manaure,Estados Unidos,3
2024,4,Antioquia,Medellín,Georgia,4
2024,4,Guaviare,San José del Guaviare,España,1
2024,4,Bogota D.C.,"Bogotá, D.C.",Malawi,3
2024,4,Cesar,Valledupar,Panamá,38
2024,4,Antioquia,Abejorral,Honduras,5
2024,4,Antioquia,La Estrella,Ecuador,1
2024,4,Bolívar,Arjona,Argentina,1
2024,4,Huila,Villavieja,Perú,1
2024,4,Valle del Cauca,La Victoria,Estados Unidos,9
2024,4,Cesar,Valledupar,Italia,2
2024,4,San Andres y Providencia,San Andrés,El Salvador,14
2024,4,Norte de Santander,Cúcuta,Noruega,3
2024,4,Antioquia,Retiro,México,5
2024,4,Bolívar,Cartagena,Martinica,2
2024,4,Bogota D.C.,"Bogotá, D.C.",Togo,1
2024,4,Cundinamarca,Soacha,Ecuador,3
2024,4,Valle del Cauca,Cali,Anguila,1
2024,4,Magdalena,Santa Marta,Venezuela,209
2024,4,Quindío,Salento,Argentina,7
2024,4,Cundinamarca,Madrid,Perú,2
2024,4,Nariño,San Andres de Tumaco,México,8
2024,4,Valle del Cauca,Cali,Curazao,10
2024,4,Valle del Cauca,Cali,Chile,865
2024,4,Boyacá,Boyacá,Francia,1
2024,4,Atlántico,Polonuevo,México,1
2024,4,Boyacá,Garagoa,Estados Unidos,1
2024,4,Santander,Bucaramanga,Portugal,5
2024,4,Sucre,Guaranda,República Dominicana,2
2024,4,Bogota D.C.,"Bogotá, D.C.",Nepal,8
2024,4,Norte de Santander,Convención,Italia,1
2024,4,Valle del Cauca,Guadalajara de Buga,Argentina,1
2024,4,Quindío,Armenia,Suecia,1
2024,4,Cesar,Valledupar,Haití,1
2024,4,Caldas,Riosucio,Brasil,1
2024,4,Quindío,La Tebaida,Chile,3
2024,4,Antioquia,Rionegro,Ecuador,64
2024,4,Antioquia,Retiro,Panamá,3
2024,4,Cundinamarca,Tenjo,Puerto Rico,1
2024,4,Atlántico,Puerto Colombia,Guatemala,1
2024,4,Boyacá,Samacá,Chile,1
2024,4,Amazonas,El Encanto,Reino Unido,2
2024,4,Bolívar,Cartagena,Singapur,15
2024,4,Boyacá,Sogamoso,Venezuela,2
2024,4,San Andres y Providencia,San Andrés,Uruguay,113
2024,4,Córdoba,San Antero,Canadá,2
2024,4,Antioquia,Medellín,Islas Turcas y Caicos,1
2024,4,Antioquia,Sabaneta,Países Bajos,11
2024,4,Caquetá,Florencia,Reino Unido,2
2024,4,Antioquia,Carepa,Perú,1
2024,4,Atlántico,Baranoa,Hungría,1
2024,4,Atlántico,Barranquilla,Costa Rica,137
2024,4,Antioquia,La Ceja,Puerto Rico,1
2024,4,Caldas,Chinchiná,Estados Unidos,15
2024,4,Valle del Cauca,Caicedonia,Noruega,1
2024,4,Antioquia,Bello,México,32
2024,4,Valle del Cauca,Cali,Túnez,1
2024,4,Cundinamarca,Chía,Bolivia,7
2024,4,Valle del Cauca,Cali,Brasil,261
2024,4,Risaralda,Apía,Chile,1
2024,4,Bogota D.C.,"Bogotá, D.C.",Bahamas,13
2024,4,Cauca,Popayán,Organismos internacionales,1
2024,4,Quindío,Armenia,Francia,12
2024,4,Antioquia,Venecia,Estados Unidos,3
2024,4,Chocó,Acandí,Panamá,1
2024,4,Risaralda,Dosquebradas,Costa Rica,3
2024,4,Caquetá,Florencia,España,1
2024,4,Cundinamarca,Viotá,Costa Rica,1
2024,4,Bogota D.C.,"Bogotá, D.C.",Santa Lucia,4
2024,4,Meta,Cumaral,Estados Unidos,1
2024,4,Bogota D.C.,"Bogotá, D.C.",México,13496
2024,4,Valle del Cauca,Pradera,Perú,1
2024,4,Quindío,Filandia,España,8
2024,4,Antioquia,Medellín,Vietnam,1
2024,4,Antioquia,Envigado,México,42
2024,4,Quindío,Armenia,Puerto Rico,4
2024,4,Santander,San Gil,México,2
2024,4,San Andres y Providencia,Providencia,Venezuela,8
2024,4,Tolima,Villarrica,Ecuador,7
2024,4,Antioquia,Medellín,Marruecos,24
2024,4,Córdoba,Montelíbano,Reino Unido,1
2024,4,Casanare,Aguazul,Venezuela,2
2024,4,Bolívar,Cartagena,Bután,2
2024,4,Valle del Cauca,Cali,Laos,1
2024,4,Antioquia,Caldas,Guatemala,1
2024,4,Bolívar,Cartagena,Hong Kong,10
2024,4,Antioquia,Alejandría,República Dominicana,1
2024,4,Bolívar,Cartagena,Israel,107
2024,4,Antioquia,Guarne,Panamá,6
2024,4,Antioquia,Medellín,San Bartolomé,1
2024,4,Antioquia,Venecia,Lituania,1
2024,4,Chocó,Quibdó,Argentina,2
2024,4,Amazonas,Leticia,Australia,3
2024,4,Antioquia,Medellín,Suiza,268
2024,4,Bolívar,San Cristóbal,Venezuela,1
2024,4,Tolima,Ibagué,Costa Rica,4
2024,4,Atlántico,Juan de Acosta,Polonia,2
2024,4,Nariño,Túquerres,España,1
2024,4,Bolívar,Cartagena,Kuwait,2
2024,4,Antioquia,Sabaneta,México,36
2024,4,Antioquia,Medellín,Ucrania,26
2024,4,Antioquia,Santafé de Antioquia,Guatemala,1
2024,4,Antioquia,Jardín,Aruba,4
2024,4,Atlántico,Polonuevo,Estados Unidos,2
2024,4,Cundinamarca,Sibaté,Guatemala,1
2024,4,Cundinamarca,Albán,España,1
2024,4,Caldas,Palestina,Estados Unidos,2
2024,4,Cundinamarca,Facatativá,Alemania,3
2024,4,La Guajira,Maicao,Perú,4
2024,4,Cundinamarca,Tocancipá,Chile,2
2024,4,Quindío,Armenia,Israel,1
2024,4,Santander,Barbosa,Países Bajos,1
2024,4,Antioquia,Donmatías,México,1
2024,4,Caquetá,Florencia,El Salvador,1
2024,4,Guaviare,San José del Guaviare,Estados Unidos,1
2024,4,Boyacá,Villa de Leyva,Estados Unidos,29
2024,4,Cesar,Aguachica,Panamá,1
2024,4,Cundinamarca,Cota,Trinidad y Tobago,1
2024,4,Cundinamarca,Tocancipá,Portugal,1
2024,4,Quindío,Armenia,Eslovaquia,4
2024,4,Valle del Cauca,Buenaventura,Eslovaquia,4
2024,4,Antioquia,Caldas,Argentina,1
2024,4,Bogota D.C.,"Bogotá, D.C.",Gambia,1
2024,4,Norte de Santander,Cucutilla,Venezuela,68
2024,4,Cundinamarca,Sibaté,Estados Unidos,1
2024,4,Antioquia,Caucasia,Brasil,1
2024,4,Bogota D.C.,"Bogotá, D.C.",Turquía,922
2024,4,Huila,Neiva,Puerto Rico,1
2024,4,Santander,Bucaramanga,Francia,27
2024,4,Quindío,Armenia,Noruega,3
2024,4,Valle del Cauca,Cali,Paraguay,19
2024,4,Bogota D.C.,"Bogotá, D.C.",Australia,494
2024,4,Antioquia,Itagui,Cuba,1
2024,4,Santander,Barichara,Estados Unidos,7
2024,4,Cundinamarca,Cajicá,Argentina,8
2024,4,Antioquia,Abejorral,Puerto Rico,9
2024,4,Huila,Colombia,Chile,1
2024,4,Antioquia,Itagui,Chile,2
2024,4,Quindío,Armenia,Belice,1
2024,4,Casanare,Yopal,Estados Unidos,7
2024,4,Cundinamarca,Sopó,Suiza,1
2024,4,La Guajira,Maicao,Luxemburgo,2
2024,4,Boyacá,Páez,México,1
2024,4,Bogota D.C.,"Bogotá, D.C.",Albania,28
2024,4,Antioquia,San Carlos,Canadá,1
2024,4,Quindío,Calarca,Reino Unido,1
2024,4,Antioquia,Peñol,Turquía,1
2024,4,Sucre,Sincelejo,Costa Rica,19
2024,4,Bolívar,Cartagena,Letonia,11
2024,4,Valle del Cauca,Cali,Bolivia,66
2024,4,Nariño,Túquerres,Ecuador,1
2024,4,Valle del Cauca,Florida,Costa Rica,1
2024,4,Guainía,Cacahual,Ecuador,1
2024,4,Norte de Santander,Cácota,República Dominicana,1
2024,4,Caldas,Villamaría,Panamá,1
2024,4,Antioquia,Caracolí,Ecuador,1
2024,4,Valle del Cauca,Yumbo,Canadá,2
2024,4,La Guajira,Riohacha,Ecuador,19
2024,4,Antioquia,Maceo,Brasil,1
2024,4,Antioquia,Urrao,Venezuela,1
2024,4,Antioquia,Medellín,Martinica,3
2024,4,Bogota D.C.,"Bogotá, D.C.",Mauritania,1
2024,4,Antioquia,Murindó,Ecuador,3
2024,4,Santander,Bolívar,Estados Unidos,3
2024,4,Nariño,La Florida,Estados Unidos,5
2024,4,Risaralda,Pereira,Perú,44
2024,4,Sucre,Sincelejo,Perú,1
2024,4,La Guajira,Uribia,Alemania,3
2024,4,Sucre,Sucre,Estados Unidos,1
2024,4,Santander,El Guacamayo,Venezuela,3
2024,4,Bolívar,Cartagena,Tanzania,8
2024,4,Quindío,Armenia,España,50
2024,4,Risaralda,Pereira,República Checa,11
2024,4,Antioquia,Caldas,Puerto Rico,1
2024,4,Atlántico,Puerto Colombia,Ecuador,2
2024,4,Bogota D.C.,"Bogotá, D.C.",Kenia,17
2024,4,Norte de Santander,Puerto Santander,Chile,1
2024,4,Atlántico,Juan de Acosta,Canadá,2
2024,4,Bolívar,Achí,Estados Unidos,63
2024,4,Valle del Cauca,Buenaventura,Rusia,9
2024,4,Norte de Santander,Cúcuta,España,108
2024,4,Amazonas,El Encanto,Turquía,3
2024,4,Santander,Bucaramanga,Islas Turcas y Caicos,4
2024,4,Valle del Cauca,Yumbo,Venezuela,2
2024,4,Quindío,Salento,Alemania,9
2024,4,Magdalena,Ciénaga,Venezuela,1
2024,4,Nariño,Ipiales,Hong Kong,1
2024,4,Cundinamarca,Chía,Brasil,16
2024,4,Cauca,Popayán,Noruega,1
2024,4,Bogota D.C.,"Bogotá, D.C.",Luxemburgo,30
2024,4,Caldas,Viterbo,Italia,1
2024,4,Cundinamarca,Bojacá,Venezuela,1
2024,4,Bolívar,Cartagena,Bielorrusia,1
2024,4,Valle del Cauca,Palmira,Honduras,2
2024,4,Amazonas,Miriti - Paraná,Estados Unidos,1
2024,4,Cundinamarca,Funza,Bolivia,1
2024,4,Nariño,Pasto,Portugal,3
2024,4,Sucre,Buenavista,Estados Unidos,1
2024,4,Caldas,Aguadas,Estados Unidos,3
2024,4,Antioquia,Guarne,Perú,1
2024,4,Cundinamarca,Funza,Panamá,4
2024,4,Norte de Santander,Pamplona,Ecuador,1
2024,4,Santander,Socorro,Brasil,1
2024,4,Cundinamarca,Fusagasugá,Estados Unidos,43
2024,4,Risaralda,Pereira,República Dominicana,30
2024,4,Córdoba,Montería,Rusia,1
2024,4,Norte de Santander,Ocaña,Venezuela,14
2024,4,Cundinamarca,Madrid,Brasil,2
2024,4,Antioquia,Cañasgordas,Venezuela,1
2024,4,Atlántico,Baranoa,Uruguay,1
2024,4,Valle del Cauca,Cartago,Suiza,4
2024,4,Cauca,Popayán,España,4
2024,4,Antioquia,Puerto Triunfo,Estados Unidos,4
2024,4,Atlántico,Baranoa,Canadá,1
2024,4,Antioquia,Olaya,Francia,1
2024,4,Amazonas,El Encanto,Bolivia,4
2024,4,Santander,Floridablanca,Suiza,2
2024,4,Antioquia,Guatape,República Dominicana,24
2024,4,Sucre,Coveñas,Francia,1
2024,4,Antioquia,Medellín,Cuba,51
2024,4,Valle del Cauca,Guacarí,Venezuela,1
2024,4,Quindío,Salento,Serbia,1
2024,4,Antioquia,Medellín,Antillas Neerlandesas,24
2024,4,Bogota D.C.,"Bogotá, D.C.",Ucrania,76
2024,4,Atlántico,Barranquilla,Puerto Rico,34
2024,4,Valle del Cauca,Alcalá,Bolivia,1
2024,4,Antioquia,Montebello,México,2
2024,4,Caldas,Manizales,Paraguay,1
2024,4,Magdalena,Santa Marta,Filipinas,62
2024,4,Cundinamarca,La Mesa,Perú,2
2024,4,Boyacá,Sogamoso,Argentina,4
2024,4,Caquetá,Cartagena del Chairá,Países Bajos,1
2024,4,Risaralda,Santa Rosa de Cabal,Estados Unidos,62
2024,4,Quindío,Armenia,Suiza,6
2024,4,Risaralda,Pereira,Panamá,269
2024,4,Cundinamarca,Granada,México,7
2024,4,Boyacá,Almeida,Estados Unidos,3
2024,4,Valle del Cauca,Sevilla,Suiza,1
2024,4,Antioquia,Envigado,Países Bajos,13
2024,4,Atlántico,Barranquilla,Líbano,3
2024,4,Bogota D.C.,"Bogotá, D.C.",Islas Vírgenes Británicas,1
2024,4,Valle del Cauca,Tuluá,Ecuador,22
2024,4,Tolima,Alpujarra,Israel,1
2024,4,Meta,San Martín,Canadá,1
2024,4,Antioquia,Medellín,Costa Rica,5667
2024,4,Valle del Cauca,Cali,Japón,49
2024,4,Norte de Santander,Cúcuta,República Dominicana,22
2024,4,Antioquia,Sabanalarga,Costa Rica,1
2024,4,Antioquia,Envigado,Costa Rica,23
2024,4,Santander,Barrancabermeja,Dinamarca,1
2024,4,Cundinamarca,Tocancipá,República Dominicana,1
2024,4,Valle del Cauca,Cali,Alemania,191
2024,4,Santander,Bucaramanga,Reino Unido,20
2024,4,Norte de Santander,Cúcuta,Bonaire-San Esustaquio y Saba,2
2024,4,Santander,Piedecuesta,Chile,2
2024,4,Antioquia,Abejorral,Francia,5
2024,4,Cundinamarca,Cota,Panamá,2
2024,4,Santander,Bucaramanga,Ecuador,57
2024,4,Atlántico,Sabanagrande,Estados Unidos,4
2024,4,Sucre,Coloso,Estados Unidos,1
2024,4,Valle del Cauca,Yumbo,España,2
2024,4,Bogota D.C.,"Bogotá, D.C.",Grecia,110
2024,4,Valle del Cauca,Jamundí,El Salvador,1
2024,4,Nariño,Ipiales,Bélgica,2
2024,4,Caldas,Manizales,Ucrania,1
2024,4,Caldas,Samaná,Guatemala,3
2024,4,Cundinamarca,Tenjo,México,1
2024,4,Boyacá,Duitama,República Checa,1
2024,4,Antioquia,Montebello,Países Bajos,2
2024,4,La Guajira,Riohacha,Panamá,2
2024,4,Valle del Cauca,Jamundí,Venezuela,7
2024,4,Sucre,Sincelejo,Alemania,1
2024,4,Huila,La Plata,Ecuador,2
2024,4,Putumayo,Santiago,Venezuela,1
2024,4,Cundinamarca,San Antonio del Tequendama,España,1
2024,4,Quindío,Armenia,Uruguay,25
2024,4,Valle del Cauca,Sevilla,Chile,1
2024,4,Bolívar,Cantagallo,Brasil,1
2024,4,Bolívar,Achí,Reino Unido,3
2024,4,Cundinamarca,Macheta,Ecuador,1
2024,4,Tolima,Fresno,México,1
2024,4,Antioquia,Marinilla,Venezuela,1
2024,4,Sucre,Corozal,Canadá,1
2024,4,Caldas,Manizales,Costa Rica,12
2024,4,Atlántico,Baranoa,Guatemala,1
2024,4,Cauca,Bolívar,India,1
2024,4,Valle del Cauca,Cartago,Austria,2
2024,4,Cundinamarca,Girardot,China,1
2024,4,Cesar,Valledupar,Paraguay,9
2024,4,Antioquia,Medellín,Chile,1234
2024,4,Meta,Villavicencio,Italia,2
2024,4,Antioquia,El Carmen de Viboral,Ecuador,4
2024,4,San Andres y Providencia,Providencia,Islas Caimán,1
2024,4,Tolima,Ibagué,Países Bajos,9
2024,4,Cesar,Aguachica,Estados Unidos,2
2024,4,Antioquia,Retiro,Grecia,1
2024,4,Cauca,Popayán,República Dominicana,1
2024,4,San Andres y Providencia,San Andrés,Ecuador,865
2024,4,Valle del Cauca,Cali,Italia,113
2024,4,Cundinamarca,Mosquera,Paraguay,1
2024,4,Santander,Santa Helena del Opón,Estados Unidos,3
2024,4,Valle del Cauca,Alcalá,Canadá,2
2024,4,Valle del Cauca,Cali,Filipinas,28
2024,4,Bogota D.C.,"Bogotá, D.C.",Georgia,21
2024,4,Antioquia,Copacabana,España,4
2024,4,Valle del Cauca,Bolívar,India,1
2024,4,Huila,Neiva,Países Bajos,10
2024,4,Bolívar,Cartagena,Argentina,1584
2024,4,Valle del Cauca,Cali,Cuba,36
2024,4,Cesar,El Paso,Estados Unidos,6
2024,4,Casanare,Villanueva,Estados Unidos,1
2024,4,Arauca,Saravena,Ecuador,1
2024,4,Cundinamarca,Zipaquirá,Alemania,1
2024,4,Cundinamarca,Bojacá,México,2
2024,4,Quindío,Quimbaya,Eslovaquia,1
2024,4,La Guajira,Hatonuevo,Panamá,1
2024,4,San Andres y Providencia,Providencia,Argentina,54
2024,4,Antioquia,Bello,Panamá,18
2024,4,Atlántico,Barranquilla,Grecia,1
2024,4,Cesar,Valledupar,República Dominicana,14
2024,4,Meta,Puerto Gaitán,México,27
2024,4,Santander,San Vicente de Chucurí,Estados Unidos,1
2024,4,Guaviare,San José del Guaviare,Nicaragua,1
2024,4,Valle del Cauca,Zarzal,Chile,8
2024,4,La Guajira,Maicao,Ecuador,8
2024,4,Magdalena,Santa Marta,Myanmar,16
2024,4,Valle del Cauca,Palmira,México,14
2024,4,Atlántico,Soledad,Panamá,4
2024,4,Cundinamarca,Zipaquirá,Suiza,1
2024,4,Bogota D.C.,"Bogotá, D.C.",Mongolia,1
2024,4,Magdalena,Santa Marta,Australia,22
2024,4,Valle del Cauca,Bugalagrande,México,2
2024,4,Quindío,Armenia,Panamá,85
2024,4,Caldas,Anserma,Alemania,1
2024,4,Caldas,Manizales,Chile,32
2024,4,Huila,Neiva,Estados Unidos,57
2024,4,Quindío,Armenia,Alemania,8
2024,4,Caldas,Supía,Chile,2
2024,4,Caldas,Manizales,República Checa,1
2024,4,San Andres y Providencia,San Andrés,Honduras,4
2024,4,Antioquia,Concordia,Portugal,1
2024,4,Atlántico,Barranquilla,Reino Unido,51
2024,4,Caquetá,Albania,Estados Unidos,2
2024,4,Santander,Aguada,Países Bajos,1
2024,4,Valle del Cauca,Buenaventura,Bulgaria,3
2024,4,Valle del Cauca,El Cerrito,Austria,1
2024,4,Antioquia,Envigado,Cuba,1
2024,4,Atlántico,Puerto Colombia,Panamá,1
2024,4,Antioquia,Bello,España,7
2024,4,Bolívar,Cartagena,Barbados,11
2024,4,Antioquia,San Luis,Estados Unidos,1
2024,4,Bogota D.C.,"Bogotá, D.C.",Anguila,1
2024,4,Antioquia,Angelópolis,Costa Rica,1
2024,4,Boyacá,Otanche,Honduras,3
2024,4,Meta,Villavicencio,Francia,15
2024,4,Caldas,Riosucio,Reino Unido,2
2024,4,Boyacá,Paipa,Ecuador,1
2024,4,Boyacá,Paipa,China,1
2024,4,Valle del Cauca,Cali,Israel,18
2024,4,Bogota D.C.,"Bogotá, D.C.",Aruba,520
2024,4,Bolívar,Cartagena,Egipto,5
2024,4,La Guajira,Riohacha,Argentina,2
2024,4,Cauca,Bolívar,México,1
2024,4,Antioquia,Medellín,San Martin,7
2024,4,Norte de Santander,Villa del Rosario,Venezuela,43
2024,4,Cundinamarca,Madrid,Ecuador,2
2024,4,Cundinamarca,Cajicá,Dinamarca,1
2024,4,Cundinamarca,Tenjo,Guatemala,2
2024,4,Antioquia,Chigorodó,Estados Unidos,2
2024,4,Antioquia,Medellín,Países Bajos,1223
2024,4,Cundinamarca,Tocaima,Estados Unidos,1
2024,4,Quindío,Armenia,Argentina,20
2024,4,Tolima,Melgar,Panamá,2
2024,4,Magdalena,Algarrobo,Panamá,1
2024,4,Guainía,Cacahual,México,1
2024,4,San Andres y Providencia,Providencia,Turquía,1
2024,4,Cundinamarca,Cajicá,Panamá,6
2024,4,La Guajira,Manaure,Brasil,1
2024,4,Antioquia,Rionegro,República Checa,2
2024,4,Vaupés,Caruru,México,1
2024,4,Valle del Cauca,Buenaventura,Canadá,4
2024,4,Tolima,Ibagué,Cuba,3
2024,4,Antioquia,Medellín,Albania,11
2024,4,Valle del Cauca,Jamundí,Alemania,8
2024,4,Antioquia,Sabaneta,Alemania,5
2024,4,San Andres y Providencia,San Andrés,Chile,1505
2024,4,Tolima,Alpujarra,México,1
2024,4,Cundinamarca,Cota,Nicaragua,1
2024,4,Antioquia,Guatape,Cuba,1
2024,4,Santander,Girón,España,2
2024,4,Amazonas,Leticia,Japón,1
2024,4,Cauca,Puerto Tejada,Venezuela,6
2024,4,Cundinamarca,Soacha,Argentina,1
2024,4,Tolima,Ibagué,El Salvador,3
2024,4,Nariño,Iles,Ecuador,1
2024,4,La Guajira,Riohacha,Países Bajos,4
2024,4,Huila,Villavieja,Estados Unidos,1
2024,4,Meta,Puerto Gaitán,República Dominicana,1
2024,4,Norte de Santander,Cúcuta,Serbia,1
2024,4,Norte de Santander,Cúcuta,Rumania,3
2024,4,Quindío,Salento,Ecuador,1
2024,4,La Guajira,Maicao,Aruba,4
2024,4,Santander,Barbosa,Honduras,1
2024,4,Bogota D.C.,"Bogotá, D.C.",Cuba,193
2024,4,Casanare,Yopal,Reino Unido,1
2024,4,Antioquia,Sabaneta,Panamá,26
2024,4,Bolívar,Cartagena,San Martin,2
2024,4,Cesar,San Diego,Venezuela,1
2024,4,Chocó,El Carmen de Atrato,Perú,5
2024,4,Atlántico,Barranquilla,Antillas Neerlandesas,5
2024,4,Bolívar,Calamar,Canadá,2
2024,4,Nariño,Pasto,Nicaragua,1
2024,4,Magdalena,Algarrobo,Argentina,2
2024,4,Antioquia,Medellín,Luxemburgo,10
2024,4,Meta,Villavicencio,Bolivia,4
2024,4,Quindío,Salento,Brasil,2
2024,4,Bolívar,Cartagena,Portugal,121
2024,4,Tolima,Fresno,Venezuela,1
2024,4,Bogota D.C.,"Bogotá, D.C.",Japón,304
2024,4,Quindío,Armenia,Perú,25
2024,4,Valle del Cauca,San Pedro,Ecuador,1
2024,4,Meta,Granada,Brasil,2
2024,4,Valle del Cauca,Calima,Ecuador,5
2024,4,Magdalena,Pivijay,Estados Unidos,4
2024,4,Valle del Cauca,Zarzal,Aruba,1
2024,4,Valle del Cauca,Ginebra,Perú,2
2024,4,Bogota D.C.,"Bogotá, D.C.",Etiopía,34
2024,4,Risaralda,Pereira,Taiwán,19
2024,4,Atlántico,Galapa,Suiza,2
2024,4,Cesar,Valledupar,Bolivia,1
2024,4,Cundinamarca,Chía,Francia,11
2024,4,Antioquia,Jericó,Canadá,2
2024,4,Antioquia,Rionegro,Curazao,8
2024,4,Nariño,Ipiales,Reino Unido,1
2024,4,Norte de Santander,Cácota,España,1
2024,4,Cundinamarca,Guatavita,Venezuela,1
2024,4,Antioquia,Medellín,Bahamas,37
2024,4,Amazonas,Leticia,Argentina,24
2024,4,Antioquia,Medellín,República Checa,75
2024,4,Antioquia,Guarne,Francia,1
2024,4,Valle del Cauca,Restrepo,México,4
2024,4,Norte de Santander,Tibú,Paraguay,1
2024,4,Cundinamarca,Anapoima,Alemania,2
2024,4,Antioquia,Santa Rosa de Osos,Estados Unidos,2
2024,4,Valle del Cauca,Cali,Austria,14
2024,4,Antioquia,Donmatías,Guatemala,1
2024,4,Antioquia,Copacabana,Costa Rica,8
2024,4,Bolívar,Cartagena,Malasia,1
2024,4,Boyacá,Ciénega,España,1
2024,4,Antioquia,Retiro,República Dominicana,1
2024,4,Cundinamarca,Fusagasugá,Chile,6
2024,4,Cesar,Valledupar,Austria,1
2024,4,Norte de Santander,Cúcuta,Bolivia,8
2024,4,Bolívar,Achí,Noruega,1
2024,4,Cundinamarca,Fusagasugá,Argentina,3
